vowel_id,start,end,t,percent,F1,F2,F3,F4
558,663.905,664.213,664.028,40,334.5,1626.4,2529.3,3371.3
558,663.905,664.213,664.044,45,511,1670.7,2537.2,3305.8
558,663.905,664.213,664.059,50,587.6,1682.9,2444,3368.1
558,663.905,664.213,664.075,55,614,1670.7,2451.5,3360.1
558,663.905,664.213,664.09,60,620.4,1806.9,2646.4,--undefined--
558,663.905,664.213,664.105,65,449.2,1675.8,2637.9,3195.9
558,663.905,664.213,664.121,70,603,1747.7,2566.8,--undefined--
558,663.905,664.213,664.136,75,619,1825,2668,--undefined--
558,663.905,664.213,664.152,80,331.2,1687.9,2543.9,3811
558,663.905,664.213,664.167,85,410,1790.1,2628.5,--undefined--
558,663.905,664.213,664.182,90,577.7,1615.8,2565.1,3589.1
558,663.905,664.213,664.198,95,504.5,1638.7,2548.9,3657.4
558,663.905,664.213,664.213,100,374.6,1683.6,2633.3,--undefined--
559,665.064,665.394,665.064,0,417.9,1692.6,2658.3,3717.2
559,665.064,665.394,665.08,5,511.1,1718.7,2603.2,--undefined--
559,665.064,665.394,665.097,10,566.6,649.1,2564.8,3255.7
559,665.064,665.394,665.113,15,647.9,1253.3,2556.6,3398.2
559,665.064,665.394,665.13,20,665.2,1576.3,2584.4,--undefined--
559,665.064,665.394,665.146,25,653.8,1597.4,2486.1,--undefined--
559,665.064,665.394,665.163,30,682.2,1375.5,2269.3,--undefined--
559,665.064,665.394,665.18,35,653.7,1652.9,1932.4,3332.9
559,665.064,665.394,665.196,40,612.3,1432.9,2296.5,3380.1
559,665.064,665.394,665.213,45,604.5,1390.5,2387.4,3319.2
559,665.064,665.394,665.229,50,606.7,1346.1,2396.1,3309.3
559,665.064,665.394,665.246,55,589.7,1288.1,2408.7,3219.5
559,665.064,665.394,665.262,60,565.9,1216.5,2435.2,3228.2
559,665.064,665.394,665.279,65,529.6,1119.7,2470.2,3119.8
559,665.064,665.394,665.295,70,454.3,1061.6,2376.7,3132.2
559,665.064,665.394,665.312,75,411.3,960.1,2266,3120.7
559,665.064,665.394,665.328,80,408.5,1043.6,2487.5,3173.5
559,665.064,665.394,665.345,85,296.9,1050.2,2527.2,3398.7
559,665.064,665.394,665.361,90,366.5,1137.7,2583.8,3359.3
559,665.064,665.394,665.378,95,332.6,1402.1,2521.9,3376.3
559,665.064,665.394,665.394,100,339.5,1362.8,2523,3427.2
560,666.093,666.429,666.093,0,379.3,2075.9,2721.2,--undefined--
560,666.093,666.429,666.11,5,435.2,2071.3,2787.2,--undefined--
560,666.093,666.429,666.127,10,469.7,2099.7,2750.9,--undefined--
560,666.093,666.429,666.144,15,458.7,2084.7,2836.4,--undefined--
560,666.093,666.429,666.16,20,432.9,2044.2,2902.2,--undefined--
560,666.093,666.429,666.177,25,414.5,2192.1,2981.6,--undefined--
560,666.093,666.429,666.194,30,400.6,2410.7,3022.6,--undefined--
560,666.093,666.429,666.211,35,369.9,2277.4,3004.5,--undefined--
560,666.093,666.429,666.228,40,370.6,2207.3,3029.2,--undefined--
560,666.093,666.429,666.244,45,368.6,2377.1,3028.8,--undefined--
560,666.093,666.429,666.261,50,335.7,2287.5,3035.5,--undefined--
560,666.093,666.429,666.278,55,328.2,2198,3144.1,--undefined--
560,666.093,666.429,666.295,60,328.5,2201.8,3092.7,--undefined--
560,666.093,666.429,666.312,65,325.9,2261.8,3013.5,--undefined--
560,666.093,666.429,666.328,70,335.5,2296.2,3040.2,3102.9
560,666.093,666.429,666.345,75,338.3,2409.3,3089.6,--undefined--
560,666.093,666.429,666.362,80,333.2,2206.2,3322,--undefined--
560,666.093,666.429,666.379,85,320.8,2198.7,3214.1,--undefined--
560,666.093,666.429,666.396,90,295.3,2194.4,3066.2,--undefined--
560,666.093,666.429,666.412,95,253.8,2125.7,3077.6,3509.6
560,666.093,666.429,666.429,100,264.7,2269.7,2994.6,--undefined--
561,667.23,667.519,667.23,0,491.6,1674,2819.5,--undefined--
561,667.23,667.519,667.245,5,711,1885.9,2883.1,3567.8
561,667.23,667.519,667.259,10,464.1,1975.9,2979.9,--undefined--
561,667.23,667.519,667.274,15,509.6,1761.6,2558,--undefined--
561,667.23,667.519,667.288,20,591.8,1856.6,2795.8,--undefined--
561,667.23,667.519,667.302,25,613.3,1626.1,3134,--undefined--
561,667.23,667.519,667.317,30,629.6,1415.8,2140.1,3441.9
561,667.23,667.519,667.331,35,655.1,1431.7,2411.3,3351.4
561,667.23,667.519,667.346,40,662.9,1427.7,2313.1,3313
561,667.23,667.519,667.36,45,662.1,1400,2384.6,3385.9
561,667.23,667.519,667.375,50,657.7,1379.9,2333.1,3410.4
561,667.23,667.519,667.389,55,648.6,1359.4,2374.5,3380.7
561,667.23,667.519,667.403,60,627.5,1339.1,2352,3369.7
561,667.23,667.519,667.418,65,620.9,1314.2,2348.2,3354.7
561,667.23,667.519,667.432,70,603.8,1262.1,2345.2,3333.5
561,667.23,667.519,667.447,75,595.4,1198.5,2342.5,3201.7
561,667.23,667.519,667.461,80,599.1,938.6,2377.9,3200.2
561,667.23,667.519,667.476,85,453.2,1093.2,2288.2,3148.9
561,667.23,667.519,667.49,90,373,965.1,2313.2,3256.5
561,667.23,667.519,667.504,95,466.8,841.1,2308.3,3162.4
561,667.23,667.519,667.519,100,411.9,786.2,2560.6,3215.8
562,668.429,668.817,668.429,0,406.2,669.8,2644.2,3359.3
562,668.429,668.817,668.448,5,411.3,702.1,2709.6,3372.5
562,668.429,668.817,668.468,10,400,695.7,2645.1,3279.9
562,668.429,668.817,668.487,15,392.4,711.6,2616.5,3202.9
562,668.429,668.817,668.507,20,393.1,725.1,2596.5,3177.5
562,668.429,668.817,668.526,25,418.4,730.5,2552.2,3252.7
562,668.429,668.817,668.545,30,412.9,855.6,2449.1,3167.1
562,668.429,668.817,668.565,35,428.3,1013.3,2422.3,3220.2
562,668.429,668.817,668.584,40,397.4,1168.3,2380.8,3257.1
562,668.429,668.817,668.604,45,389.7,1099.2,2265.4,3280.1
562,668.429,668.817,668.623,50,374.8,1894.5,2145.9,3419.2
562,668.429,668.817,668.643,55,370.8,2012,2265,3315.6
562,668.429,668.817,668.662,60,346.1,1980.6,2406.6,3437.8
562,668.429,668.817,668.681,65,311,2008,2461.8,3392.7
562,668.429,668.817,668.701,70,323,1963.5,3043.5,--undefined--
562,668.429,668.817,668.72,75,313.3,2057.7,2455,3394.7
562,668.429,668.817,668.74,80,212.5,2069.1,2532.8,3438.7
562,668.429,668.817,668.759,85,263.5,1998.7,2574.3,3397.2
562,668.429,668.817,668.778,90,228.5,1959,2532.3,3507.1
562,668.429,668.817,668.798,95,245.7,2058,2166,3515.4
562,668.429,668.817,668.817,100,237.6,1812.8,2372.1,3572.1
563,669.69,669.964,669.69,0,354,1932.8,2621.9,3553.3
563,669.69,669.964,669.703,5,371.4,1926.6,2631.2,3511.3
563,669.69,669.964,669.717,10,359.7,1930.3,2631.3,3451.7
563,669.69,669.964,669.731,15,354.6,1929.7,2595.9,3502.1
563,669.69,669.964,669.744,20,351.5,1907.1,2589.5,3492
563,669.69,669.964,669.758,25,348.7,1916.8,2557.1,3507.2
563,669.69,669.964,669.772,30,354.1,1913.5,2566,3427.5
563,669.69,669.964,669.786,35,364,1922,2543,3450
563,669.69,669.964,669.799,40,366.3,1948.2,2538.7,3419.7
563,669.69,669.964,669.813,45,357,1919.4,2520.8,3497.2
563,669.69,669.964,669.827,50,365.5,2013.6,3030.9,--undefined--
563,669.69,669.964,669.841,55,350.6,2011.8,2406.7,3556.1
563,669.69,669.964,669.854,60,348.6,1900.4,2537.4,3538.2
563,669.69,669.964,669.868,65,350.8,1855.8,2493.2,3570.1
563,669.69,669.964,669.882,70,339,1853.3,2546.5,3590.6
563,669.69,669.964,669.896,75,299.4,1803.1,2557.7,--undefined--
563,669.69,669.964,669.909,80,294.3,1781.7,2518.9,--undefined--
563,669.69,669.964,669.923,85,267.4,1746.1,2466.9,--undefined--
563,669.69,669.964,669.937,90,285.4,1701.3,2454.2,3732.1
563,669.69,669.964,669.95,95,250.2,1690.5,2526.1,3602.5
563,669.69,669.964,669.964,100,233.9,1274.7,2434.3,3648
564,670.929,671.131,670.929,0,336.2,1565.2,2464.2,3329.8
564,670.929,671.131,670.939,5,331.9,1489.2,2449.7,3299.4
564,670.929,671.131,670.949,10,339,1405.4,2433.4,3246.9
564,670.929,671.131,670.959,15,341.8,1372.4,2433.3,3237.1
564,670.929,671.131,670.969,20,349.1,1344.4,2439.2,3235
564,670.929,671.131,670.979,25,354.9,1311.1,2432.3,3225.1
564,670.929,671.131,670.99,30,356.5,1299.5,2427.8,3184.3
564,670.929,671.131,671,35,361.6,1310.5,2394.9,3221.7
564,670.929,671.131,671.01,40,366.4,1268.1,2365.2,3158.6
564,670.929,671.131,671.02,45,371,1267.9,2385.6,3295.6
564,670.929,671.131,671.03,50,364.8,1261.8,2343.8,3267.3
564,670.929,671.131,671.04,55,356.9,1370.6,2367.6,3304
564,670.929,671.131,671.05,60,372.5,1067.1,2358.4,3173.3
564,670.929,671.131,671.06,65,373.7,2046.2,2882.3,--undefined--
564,670.929,671.131,671.071,70,362.9,1388.3,2384.7,3358.8
564,670.929,671.131,671.081,75,363,1529.1,2354.4,3360.2
564,670.929,671.131,671.091,80,364,1713.3,2398.5,3220.6
564,670.929,671.131,671.101,85,360.1,1744.4,2427.3,3291.5
564,670.929,671.131,671.111,90,349.9,1743.2,2448.1,3345.7
564,670.929,671.131,671.121,95,343.3,1754.4,2461.6,3377.1
564,670.929,671.131,671.131,100,323.8,1732.5,2478.8,3428.8
565,671.944,672.3,671.944,0,654.5,1748.7,2813.4,3616.8
565,671.944,672.3,671.962,5,692.9,1433.6,2383.9,3611.4
565,671.944,672.3,671.98,10,629.6,1458.6,2360.6,3500.7
565,671.944,672.3,671.998,15,601.6,1433.3,2382.9,3709.2
565,671.944,672.3,672.015,20,643.2,1434.5,2422.3,3666.7
565,671.944,672.3,672.033,25,653,1389.7,2429.2,3401.7
565,671.944,672.3,672.051,30,653.7,1357.9,2388.7,3357.8
565,671.944,672.3,672.069,35,631.3,1317.5,2348.5,3291
565,671.944,672.3,672.086,40,586.1,1264.1,2342,3224.3
565,671.944,672.3,672.104,45,552.9,1143,2349.9,3196.1
565,671.944,672.3,672.122,50,510.3,1058,2534.4,3195.8
565,671.944,672.3,672.14,55,485.7,914.1,2594.9,3291.3
565,671.944,672.3,672.157,60,455.4,787.1,2529.2,2980.1
565,671.944,672.3,672.175,65,380.5,859.8,2577.8,3081.5
565,671.944,672.3,672.193,70,367,855.2,2548.6,3362.1
565,671.944,672.3,672.211,75,355.9,910.5,2512.5,3275.8
565,671.944,672.3,672.228,80,334.2,920.7,2544.3,3284.9
565,671.944,672.3,672.246,85,374.7,1135.7,2408.1,3293.4
565,671.944,672.3,672.264,90,339.3,1284.4,2444.8,3499.4
565,671.944,672.3,672.282,95,341.9,1230.3,2562.4,3592.9
565,671.944,672.3,672.3,100,349.8,1845,2429.3,--undefined--
566,673.126,673.398,673.126,0,413.7,1578,2115,3338.8
566,673.126,673.398,673.14,5,462.5,1423.3,2404.5,3376.2
566,673.126,673.398,673.154,10,498.6,1335.7,2392.6,3271.7
566,673.126,673.398,673.167,15,498.3,1245.5,2480.3,3320.7
566,673.126,673.398,673.181,20,484.1,1172,2496.7,3239.4
566,673.126,673.398,673.194,25,457,1115.6,2493.9,3249.7
566,673.126,673.398,673.208,30,445.9,1058.2,2427.1,3254.8
566,673.126,673.398,673.222,35,421.2,1016.8,2487.4,3277.6
566,673.126,673.398,673.235,40,397,953.6,2521.6,3279.7
566,673.126,673.398,673.249,45,385.4,913.5,2491.8,3291.4
566,673.126,673.398,673.262,50,381.7,863.4,2528.1,3261.5
566,673.126,673.398,673.276,55,381.2,884.6,2593.2,3332.5
566,673.126,673.398,673.29,60,327.3,860.6,2592.2,3269.1
566,673.126,673.398,673.303,65,356.9,803.6,2407.2,3371.3
566,673.126,673.398,673.317,70,357.4,833.7,2443.3,3404.4
566,673.126,673.398,673.33,75,312.1,778.1,2512.6,3315.2
566,673.126,673.398,673.344,80,339.1,783.3,2544.6,3296.9
566,673.126,673.398,673.358,85,331.3,829.7,2631.2,3399.6
566,673.126,673.398,673.371,90,271.6,873.2,2440.1,3252
566,673.126,673.398,673.385,95,307,970.5,2556.4,2977.7
566,673.126,673.398,673.398,100,338.8,1050.6,2457.6,3020.1
567,674.123,674.481,674.123,0,329.7,1896,2820,--undefined--
567,674.123,674.481,674.141,5,324.9,1613,2647.7,--undefined--
567,674.123,674.481,674.158,10,333.9,1754.1,2779.2,--undefined--
567,674.123,674.481,674.176,15,508.6,1645.1,2746.2,--undefined--
567,674.123,674.481,674.194,20,611.4,1509.6,2634.3,--undefined--
567,674.123,674.481,674.212,25,666.5,1372.6,2879.7,--undefined--
567,674.123,674.481,674.23,30,693.7,1349.7,2942.8,--undefined--
567,674.123,674.481,674.248,35,655,1233.6,2875,--undefined--
567,674.123,674.481,674.266,40,656.2,1279.3,2722.5,--undefined--
567,674.123,674.481,674.284,45,664.5,1511.4,2781.6,--undefined--
567,674.123,674.481,674.302,50,568.7,1435.6,2778.7,3127.2
567,674.123,674.481,674.319,55,555.8,1480.5,2516.2,3284.1
567,674.123,674.481,674.337,60,614.7,1570.5,2517.2,3349.9
567,674.123,674.481,674.355,65,560.5,1752.9,2514.1,3373.1
567,674.123,674.481,674.373,70,421,1863.6,2586,3385.3
567,674.123,674.481,674.391,75,335.8,1948.8,2532.2,3456
567,674.123,674.481,674.409,80,302.4,2113.8,2690,--undefined--
567,674.123,674.481,674.427,85,267.2,2319,3096.5,--undefined--
567,674.123,674.481,674.445,90,341.2,2113.3,2627.3,3517.6
567,674.123,674.481,674.463,95,232.6,2019.8,2647.3,--undefined--
567,674.123,674.481,674.481,100,277.7,2064.4,2612.5,--undefined--
568,675.291,675.607,675.291,0,533.4,1207.5,2830.5,--undefined--
568,675.291,675.607,675.307,5,680,1228,2867.5,--undefined--
568,675.291,675.607,675.322,10,697.8,1220.8,2872.8,--undefined--
568,675.291,675.607,675.338,15,678.1,1218.2,2846.9,--undefined--
568,675.291,675.607,675.354,20,646.4,1142.1,2858,--undefined--
568,675.291,675.607,675.37,25,686.1,1304.2,2959.1,--undefined--
568,675.291,675.607,675.386,30,714.2,1316.9,2891.1,--undefined--
568,675.291,675.607,675.401,35,642.2,1388.7,2879.3,--undefined--
568,675.291,675.607,675.417,40,592.9,1344.5,2931.5,--undefined--
568,675.291,675.607,675.433,45,461.3,1315.7,2645.2,3507.8
568,675.291,675.607,675.449,50,494.7,1410.4,2701.8,3562.2
568,675.291,675.607,675.465,55,476.2,1467.9,2674.9,3462.4
568,675.291,675.607,675.481,60,458.4,1555.3,2630.1,3604.5
568,675.291,675.607,675.496,65,423.7,1680.4,2695.5,3612.4
568,675.291,675.607,675.512,70,420.1,1810.4,2821.9,--undefined--
568,675.291,675.607,675.528,75,396.2,1880.5,2683.2,--undefined--
568,675.291,675.607,675.544,80,313.4,1994.9,2736.5,3291
568,675.291,675.607,675.56,85,345.1,2173.9,2763.1,--undefined--
568,675.291,675.607,675.575,90,368.1,2102.7,2724.9,--undefined--
568,675.291,675.607,675.591,95,361.9,2129.7,2812.3,--undefined--
568,675.291,675.607,675.607,100,382.2,2053,2629,3380.6
569,676.265,676.612,676.265,0,281.3,1887.8,2456.9,3244.8
569,676.265,676.612,676.282,5,300.3,1933.5,2452,3300.3
569,676.265,676.612,676.3,10,298.3,1919.4,2416.5,3274.6
569,676.265,676.612,676.317,15,301,1886.5,2368.9,3244.4
569,676.265,676.612,676.334,20,293.9,1819.7,2378.2,3277.1
569,676.265,676.612,676.352,25,281.1,1658.7,2176.2,3255.7
569,676.265,676.612,676.369,30,284.6,1531.7,2139.7,3226.9
569,676.265,676.612,676.386,35,295.5,1482.6,2145.8,3262.3
569,676.265,676.612,676.404,40,290.9,1468.9,2276.7,3323.7
569,676.265,676.612,676.421,45,296.8,1551.8,2232.6,3252.1
569,676.265,676.612,676.438,50,288.5,1229.7,2081,3250.2
569,676.265,676.612,676.456,55,307.1,1481,1829.3,3210
569,676.265,676.612,676.473,60,300.6,1380,2173.7,3306.1
569,676.265,676.612,676.49,65,296.4,1418.4,2085.3,3226.9
569,676.265,676.612,676.508,70,309.9,1497.9,1954.2,3243.8
569,676.265,676.612,676.525,75,312.8,1415.7,2101.2,3245.4
569,676.265,676.612,676.543,80,299.4,1595.6,2098.7,3118.5
569,676.265,676.612,676.56,85,303.7,2078.1,2230.3,3096.5
569,676.265,676.612,676.577,90,293.8,2011.1,2308.6,3268.2
569,676.265,676.612,676.595,95,272.2,1917.7,2382.3,3523.6
569,676.265,676.612,676.612,100,242.1,1898.6,2662,3700.3
570,677.407,677.745,677.407,0,496.8,1668.8,2622.1,3781.5
570,677.407,677.745,677.424,5,560.6,1197.3,2590.7,--undefined--
570,677.407,677.745,677.441,10,585,1856.2,2678.7,--undefined--
570,677.407,677.745,677.457,15,561.5,1811.3,2692.7,--undefined--
570,677.407,677.745,677.474,20,566.6,1805,2594.8,3511.9
570,677.407,677.745,677.491,25,545.2,1767.6,2612.9,3486.7
570,677.407,677.745,677.508,30,519.8,1771.4,2625.7,3612.6
570,677.407,677.745,677.525,35,521.7,1833.2,2568.1,3570.8
570,677.407,677.745,677.542,40,506,1830.4,2586.9,3687.6
570,677.407,677.745,677.559,45,429.9,1862,2722.3,--undefined--
570,677.407,677.745,677.576,50,456.4,1835.4,2623.5,--undefined--
570,677.407,677.745,677.593,55,373.1,2052.8,3010.7,--undefined--
570,677.407,677.745,677.61,60,343.9,1759.3,2563.1,--undefined--
570,677.407,677.745,677.627,65,331.9,1840.2,2811.9,--undefined--
570,677.407,677.745,677.644,70,346.2,1780.6,2513.6,--undefined--
570,677.407,677.745,677.661,75,328.7,1864.1,2865.8,--undefined--
570,677.407,677.745,677.677,80,287.2,1704.2,2490.5,--undefined--
570,677.407,677.745,677.694,85,256.8,1670.5,2715,--undefined--
570,677.407,677.745,677.711,90,243.8,1670.1,2506.7,3744.1
570,677.407,677.745,677.728,95,241.3,1662.7,2547.3,3643.8
570,677.407,677.745,677.745,100,250.6,1965.1,3022.4,--undefined--
571,678.45,678.8,678.45,0,609.4,1406.6,2766.1,--undefined--
571,678.45,678.8,678.467,5,625.1,1206.6,2727.1,3627.6
571,678.45,678.8,678.485,10,595.8,1124.1,2794.6,3596.6
571,678.45,678.8,678.502,15,654.6,1342.9,2921.6,--undefined--
571,678.45,678.8,678.52,20,672.8,1247.1,2841,--undefined--
571,678.45,678.8,678.537,25,683.1,1473.3,2819.1,--undefined--
571,678.45,678.8,678.555,30,585.8,1367,2905.4,--undefined--
571,678.45,678.8,678.572,35,562.4,1332.1,2863.5,--undefined--
571,678.45,678.8,678.59,40,558.9,1327,2788,3565
571,678.45,678.8,678.607,45,500,1353.8,2735.1,3612
571,678.45,678.8,678.625,50,476.1,1399.5,2685.5,3555.2
571,678.45,678.8,678.642,55,475.6,1464.6,2652.3,--undefined--
571,678.45,678.8,678.66,60,507.7,1542.6,2733.4,--undefined--
571,678.45,678.8,678.677,65,475.2,1642.7,2526.9,3624.2
571,678.45,678.8,678.695,70,494.3,1791.7,2871,3363.5
571,678.45,678.8,678.712,75,400.4,1947.5,2706.4,--undefined--
571,678.45,678.8,678.73,80,338.9,1991.2,2593.7,3356.4
571,678.45,678.8,678.747,85,355.5,2039.9,2683.4,3225.8
571,678.45,678.8,678.765,90,332.9,2054,2674.4,3408
571,678.45,678.8,678.782,95,328.2,2025.9,2655.4,3390.7
571,678.45,678.8,678.8,100,253.8,2019.2,2554.6,3357.6
572,680.649,680.963,680.649,0,291.4,1947.2,2307,3323.9
572,680.649,680.963,680.665,5,312.2,1952.9,2396.5,3293.2
572,680.649,680.963,680.681,10,300.8,1783.7,2326.9,3270.1
572,680.649,680.963,680.696,15,293.5,1635.1,2196.1,3317.4
572,680.649,680.963,680.712,20,295.3,1517.5,2243.8,3315
572,680.649,680.963,680.728,25,277.2,1440.4,2186,3370.9
572,680.649,680.963,680.743,30,278.9,1356,2078.4,3403.2
572,680.649,680.963,680.759,35,278.1,1342.9,2069.6,3515.4
572,680.649,680.963,680.775,40,265.1,1286.7,2027.4,3425.3
572,680.649,680.963,680.79,45,276,1211.7,2156,3309.9
572,680.649,680.963,680.806,50,254.2,1228.5,2210.3,3319.4
572,680.649,680.963,680.822,55,262.6,767.9,2129,3434.3
572,680.649,680.963,680.837,60,246.5,1227.8,2211,3529.7
572,680.649,680.963,680.853,65,248.5,1331.7,2112.9,3520
572,680.649,680.963,680.869,70,260.7,1709.6,2021.4,3370.2
572,680.649,680.963,680.884,75,260.6,1655.4,2102.1,3291.3
572,680.649,680.963,680.9,80,288.2,2081.9,2459.2,3139.8
572,680.649,680.963,680.916,85,287.4,1826.7,2252.1,3132.9
572,680.649,680.963,680.931,90,276.7,1835,2277.2,3391.8
572,680.649,680.963,680.947,95,265.5,1873.6,2509.9,3490.6
572,680.649,680.963,680.963,100,171.9,1835,2565,3713.5
573,681.618,681.956,681.618,0,1047.6,2543.4,3384,--undefined--
573,681.618,681.956,681.635,5,358.4,1527.5,2464.7,3487
573,681.618,681.956,681.651,10,415.2,1508.5,2502.4,3424.7
573,681.618,681.956,681.668,15,427.2,1430.5,2460,3275.5
573,681.618,681.956,681.685,20,455,1265.7,2423.6,3239.6
573,681.618,681.956,681.702,25,442.6,1171.2,2389.6,3262.9
573,681.618,681.956,681.719,30,431.5,1113.1,2465.9,3428.2
573,681.618,681.956,681.736,35,424.8,1074.4,2714.4,3751.7
573,681.618,681.956,681.753,40,392.9,992.8,2481.3,3181.5
573,681.618,681.956,681.77,45,379.9,921,2486.7,3297.2
573,681.618,681.956,681.787,50,389.1,911.4,2390.9,3220.6
573,681.618,681.956,681.804,55,388.8,895.7,2726.6,3291.9
573,681.618,681.956,681.821,60,418,655.6,2545.8,3175.5
573,681.618,681.956,681.838,65,303.6,907.4,2516.7,3228.5
573,681.618,681.956,681.855,70,382.7,898.1,2812.9,3035.3
573,681.618,681.956,681.871,75,356.3,722.2,2620.2,3236.4
573,681.618,681.956,681.888,80,327.3,830.1,2583.2,3335.5
573,681.618,681.956,681.905,85,170.1,810.8,2578.2,3197.9
573,681.618,681.956,681.922,90,299.8,817.4,2739.9,2979.5
573,681.618,681.956,681.939,95,321.4,903.7,2361.9,3429.1
573,681.618,681.956,681.956,100,327.8,1291.5,2117.5,2754
574,682.653,682.975,682.653,0,628.1,1252.2,2614.4,--undefined--
574,682.653,682.975,682.669,5,667.1,1174.4,2825.4,--undefined--
574,682.653,682.975,682.685,10,662.3,1192.8,2750.9,--undefined--
574,682.653,682.975,682.701,15,664.1,1190.9,2806.9,--undefined--
574,682.653,682.975,682.717,20,661.8,1191.4,2763.8,--undefined--
574,682.653,682.975,682.733,25,640.1,1194.6,2744.2,--undefined--
574,682.653,682.975,682.749,30,609.4,1175,2702.8,3681.4
574,682.653,682.975,682.765,35,601.7,1210.5,2624.4,3833.6
574,682.653,682.975,682.781,40,627.3,1425.6,2678.5,--undefined--
574,682.653,682.975,682.798,45,574.8,1485.2,2634.3,--undefined--
574,682.653,682.975,682.814,50,515.9,1477.3,2488,3631.5
574,682.653,682.975,682.83,55,455.2,1573.7,2434.9,3473.6
574,682.653,682.975,682.846,60,401.2,1801.7,2469.8,3429.9
574,682.653,682.975,682.862,65,397.5,1939.2,2479.6,3452.3
574,682.653,682.975,682.878,70,386.9,2005.8,2527.1,3494.9
574,682.653,682.975,682.894,75,328.9,2061.9,2522.4,3496.1
574,682.653,682.975,682.91,80,321.4,2097.8,2535.9,3499.7
574,682.653,682.975,682.926,85,318.8,2145.8,2558.4,3494.9
574,682.653,682.975,682.942,90,323.9,2163.6,2563.4,3567.8
574,682.653,682.975,682.958,95,291.5,2042.6,2600.5,3533.2
574,682.653,682.975,682.975,100,252.3,2125.1,2725.2,--undefined--
575,683.804,684.059,683.804,0,297.2,969.9,2287.6,3369.6
575,683.804,684.059,683.817,5,318.8,952.9,2354.4,3344.4
575,683.804,684.059,683.83,10,315.6,925.5,2476.6,3367.8
575,683.804,684.059,683.842,15,310.2,889.4,2584.6,3373.3
575,683.804,684.059,683.855,20,306,928.4,2881.3,3328
575,683.804,684.059,683.868,25,303.1,955.1,2911,3320
575,683.804,684.059,683.881,30,307.6,960.2,2366.9,3388.5
575,683.804,684.059,683.894,35,303.6,979.6,2193.8,3359
575,683.804,684.059,683.906,40,288.8,968.3,2130.6,3433.3
575,683.804,684.059,683.919,45,289,974.3,2288.3,3392.6
575,683.804,684.059,683.932,50,277.7,966.8,2108.6,3404.7
575,683.804,684.059,683.945,55,273.6,909.5,2204.2,3433.8
575,683.804,684.059,683.957,60,266.1,1037.1,2221.6,3524.7
575,683.804,684.059,683.97,65,263.3,996.2,2274,3420.7
